gender,branch,cgpa,tenth_percentage,twelfth_percentage,backlogs,study_hours_per_day,attendance_percentage,projects_completed,internships_completed,coding_skill_rating,communication_skill_rating,aptitude_skill_rating,hackathons_participated,certifications_count,sleep_hours,stress_level,part_time_job,family_income_level,city_tier,internet_access,extracurricular_involvement
1,3,1.527971476047675,1.159790080083183,1.6266013144167455,-0.5621055298263866,0.49950240610078733,0.7709318474178429,-0.26391682914935,-0.1198470835623977,-0.5761295615846097,-1.4365290242658602,1.2355607465501737,-0.4350275090580063,0.08866267050694714,0.22269369893526236,-0.7226411061843904,1,2,0,1,2
0,2,-0.29335339093866764,-0.6120811793628671,0.4182366302254716,-0.5621055298263866,0.9074155615231475,0.37003293199294585,0.22055646896786008,-0.9946433139448627,0.2074536571635842,-0.7275696045171323,-1.5661643023164344,0.1877749376964765,0.08866267050694714,-0.9080623155783235,-0.016333366480648908,0,1,2,1,0
1,1,1.157702134957044,1.1402113921335029,1.5381843863051896,-0.5621055298263866,1.8762093056512534,0.5252196089316157,0.7050297670850701,1.6297453772025323,0.2074536571635842,-1.4365290242658602,1.2355607465501737,0.1877749376964765,1.2092019502156013,0.22269369893526236,-1.4289488458881316,1,2,0,0,0
0,2,-0.16325875758250133,0.6017974735172998,-0.4266362383960691,-0.5621055298263866,0.7034589838119676,0.9907796397476231,-1.7173367235009802,-1.8694395443273277,-2.1432959990809977,-0.018610184768404186,-0.16530177788313033,-1.6806324025669719,-1.592146249056034,-1.0820247793496447,-0.016333366480648908,0,2,1,1,1
1,2,0.2970760989085531,0.034015522976577145,-0.1908577634319189,-0.5621055298263866,-1.9479765264333742,-1.4534105220364189,-1.23286342538377,-0.1198470835623977,-0.5761295615846097,-1.4365290242658602,-0.16530177788313033,-0.4350275090580063,-0.47160696934737995,1.7883558728771505,-0.016333366480648908,0,0,1,1,0
1,1,1.0476220605787492,1.4632597433032242,1.2434612926000008,1.0766861023205132,1.417307005801098,0.9519829705129561,1.1895030652022802,1.6297453772025323,0.9910368759117781,-0.7275696045171323,1.2355607465501737,0.8105773844509593,0.6489323103612742,1.179487249677528,-0.016333366480648908,0,2,2,1,1
1,1,0.9375419862004543,0.4549573138946991,0.7326079301776733,-0.5621055298263866,0.6524698393841724,-1.117172722002636,-0.7483901272665601,0.7549491468200673,-0.5761295615846097,-1.4365290242658602,-0.16530177788313033,0.8105773844509593,-0.47160696934737995,0.9185435540205459,-0.016333366480648908,0,1,0,1,2
1,2,0.4271707322647212,0.39622125004565795,-0.4561085477665877,1.0766861023205132,-1.7440199487221941,-1.8413772143830924,-0.26391682914935,0.7549491468200673,0.2074536571635842,-0.018610184768404186,-0.16530177788313033,0.1877749376964765,0.6489323103612742,1.005524785906206,0.3368205033712218,0,2,2,1,2
1,2,0.28706881941961737,-0.25966479626862443,0.17263405213781427,-0.5621055298263866,-1.2341285044442438,-1.4922071912710868,-0.7483901272665601,-0.1198470835623977,-0.5761295615846097,-0.018610184768404186,1.2355607465501737,0.8105773844509593,-0.47160696934737995,-1.8648558663205892,-0.3694872363325196,0,1,0,1,1
1,2,-0.36340434736121957,-0.45545167576542545,0.8112007551657233,-0.5621055298263866,0.24455668396181215,-0.21191710652706439,-1.7173367235009802,1.6297453772025323,-2.1432959990809977,-1.4365290242658602,-0.16530177788313033,-1.6806324025669719,-0.47160696934737995,-1.1690060112353056,-0.7226411061843904,0,0,0,1,0
1,1,0.21701786299706544,0.1906450265740174,-0.2792746915434747,-0.5621055298263866,0.49950240610078733,-0.1731204372923974,0.7050297670850701,-0.1198470835623977,0.9910368759117781,0.6903492349803239,-1.5661643023164344,1.4333798312054422,1.7694715900699283,0.7445810902492248,-0.3694872363325196,0,1,2,1,1
0,4,0.7173818374438627,1.4926277752277441,0.2708750833728772,-0.5621055298263866,0.9074155615231475,0.7062707320267306,1.1895030652022802,0.7549491468200673,0.9910368759117781,1.3993086547290519,1.2355607465501737,1.4333798312054422,2.8900108697785827,0.22269369893526236,1.396282112926834,0,2,0,1,0
0,0,0.7173818374438627,0.2983278102972574,-0.5347013727546391,-0.5621055298263866,0.49950240610078733,0.13725291658494213,1.1895030652022802,-0.1198470835623977,0.9910368759117781,-0.018610184768404186,-0.16530177788313033,0.8105773844509593,1.2092019502156013,0.22269369893526236,-0.7226411061843904,0,1,2,1,0
1,2,0.2670542604417459,1.3555769595799843,0.4378848364724845,1.0766861023205132,2.692035616495974,1.1459663166862928,0.22055646896786008,0.7549491468200673,0.2074536571635842,-1.4365290242658602,-1.5661643023164344,-0.4350275090580063,-0.47160696934737995,0.7445810902492248,-0.016333366480648908,0,2,2,1,2
0,3,-0.21329515502718,-0.2694541402434653,0.10386533027326993,1.0766861023205132,-0.4692913380273183,-0.1731204372923974,0.7050297670850701,-0.9946433139448627,0.2074536571635842,-0.7275696045171323,1.2355607465501737,0.1877749376964765,0.08866267050694714,-1.603912170663608,1.396282112926834,0,2,1,1,2
1,3,-1.3241031782990704,-1.3071246015765103,-0.7508316414717765,1.0766861023205132,-1.489074226583219,-0.2507137757617314,-1.23286342538377,-0.1198470835623977,-1.3597127803328035,-0.7275696045171323,-1.5661643023164344,-1.057829955812489,1.2092019502156013,1.2664684815631881,-0.7226411061843904,0,2,2,1,0
0,1,0.9775711041561972,1.2087367999573835,1.0076828176358492,-0.5621055298263866,-0.36731304917172836,-0.23778155268350967,0.22055646896786008,-0.1198470835623977,0.9910368759117781,-1.4365290242658602,1.2355607465501737,-1.057829955812489,-0.47160696934737995,0.04873123516394127,1.396282112926834,0,2,1,1,1
1,4,-0.9538338372084403,-0.09324594869634464,-0.6722388164837264,-0.5621055298263866,-0.3163239047439333,-0.09552709882306161,1.1895030652022802,-0.9946433139448627,0.9910368759117781,-1.4365290242658602,-1.5661643023164344,0.8105773844509593,1.2092019502156013,-0.4731561561500212,0.6899743732230925,0,1,1,0,1
1,3,-1.7043797988786362,-1.4637541051739513,-1.684121438204875,1.0766861023205132,0.19356753953401729,0.5252196089316157,0.7050297670850701,-1.8694395443273277,0.9910368759117781,1.3993086547290519,-1.5661643023164344,1.4333798312054422,0.08866267050694714,-2.4737244895202126,-0.3694872363325196,1,2,1,1,1
1,3,0.9975856631340687,0.8073736969889405,0.6638392083131289,-0.5621055298263866,-1.540063371011014,-2.0224283374782073,1.1895030652022802,-0.9946433139448627,0.9910368759117781,-0.7275696045171323,1.2355607465501737,0.8105773844509593,0.08866267050694714,1.7883558728771505,0.3368205033712218,0,2,2,0,1
0,0,-0.5935717756067459,-0.553345115513826,0.05474481465573845,-0.5621055298263866,-0.2143456158883431,-0.6257482450301832,1.1895030652022802,-0.1198470835623977,0.9910368759117781,0.6903492349803239,-0.16530177788313033,0.8105773844509593,-1.031876609201707,-0.8210810836926634,1.396282112926834,0,2,0,1,2
1,1,0.09693050912983486,0.14169830669981717,-0.31857110403750044,-0.5621055298263866,-0.26533476031613823,1.0166440859040684,-1.23286342538377,-0.1198470835623977,-1.3597127803328035,0.6903492349803239,1.2355607465501737,-0.4350275090580063,-1.031876609201707,1.7883558728771505,0.6899743732230925,0,1,0,1,1
0,1,0.6173090425545037,-0.06387791677182338,0.2806991864963843,-0.5621055298263866,0.6524698393841724,-0.8197315912035199,0.22055646896786008,-0.1198470835623977,0.9910368759117781,-0.018610184768404186,1.2355607465501737,1.4333798312054422,-1.031876609201707,-0.4731561561500212,0.3368205033712218,1,0,0,1,0
0,2,0.28706881941961737,0.5234827217185798,0.7326079301776733,-0.5621055298263866,0.49950240610078733,0.40882960122761286,0.22055646896786008,-0.1198470835623977,0.2074536571635842,-0.018610184768404186,-0.16530177788313033,-0.4350275090580063,0.08866267050694714,1.5274121772201685,-0.7226411061843904,1,1,2,1,1
0,2,1.1977312529127886,1.1695794240580226,0.5557740739545602,-0.5621055298263866,-1.1321502155886538,-0.6128160219519596,1.1895030652022802,0.7549491468200673,0.9910368759117781,-1.4365290242658602,-0.16530177788313033,0.8105773844509593,1.2092019502156013,0.04873123516394127,0.6899743732230925,0,0,1,1,0
0,3,-1.0138775141420564,-1.4343860732494313,-1.9297240162925324,-0.5621055298263866,0.9074155615231475,0.7192029551049524,-0.26391682914935,-0.9946433139448627,-0.5761295615846097,0.6903492349803239,-0.16530177788313033,-0.4350275090580063,3.4502805096329094,0.13571246704960144,1.396282112926834,1,2,0,1,1
0,2,-0.7536882474297212,-1.0721803461803492,-0.4069880321490562,1.0766861023205132,-1.1321502155886538,-0.6645449142648502,-1.23286342538377,-0.1198470835623977,-1.3597127803328035,-0.7275696045171323,-0.16530177788313033,-1.6806324025669719,-1.031876609201707,0.5706186264779037,-1.075794976036261,0,1,0,0,1
1,0,0.9575565451783258,0.8465310728883012,1.0764515395003935,-0.5621055298263866,-0.4692913380273183,1.1201018705298476,-0.7483901272665601,0.7549491468200673,-0.5761295615846097,0.6903492349803239,1.2355607465501737,-1.057829955812489,-0.47160696934737995,-0.4731561561500212,-1.4289488458881316,0,2,0,1,2
1,1,0.9575565451783258,1.3457876156051434,0.9880346113888364,-0.5621055298263866,1.1623612836621227,-0.6904093604212954,-1.23286342538377,-0.1198470835623977,-0.5761295615846097,-1.4365290242658602,-0.16530177788313033,-0.4350275090580063,-0.47160696934737995,-0.2991936923787009,-1.7821027157400025,0,2,0,0,0
1,3,-1.4241759731884296,-1.2973352576016708,-0.10244083532036169,2.7154777344674126,0.6014806949563775,0.512287385853394,-1.23286342538377,0.7549491468200673,-1.3597127803328035,1.3993086547290519,-1.5661643023164344,-1.057829955812489,-1.031876609201707,-0.8210810836926634,0.3368205033712218,0,2,0,1,2
1,3,-0.20328787553824426,-0.4652410197402663,-0.4069880321490562,1.0766861023205132,-0.4692913380273183,-0.16018821421417387,1.1895030652022802,-0.1198470835623977,0.9910368759117781,-0.018610184768404186,-0.16530177788313033,0.8105773844509593,0.6489323103612742,1.2664684815631881,-0.3694872363325196,0,2,2,1,2
1,1,1.7181097863374575,1.159790080083183,0.7817284457952047,-0.5621055298263866,1.366317861373303,1.107169647451626,-0.7483901272665601,1.6297453772025323,-0.5761295615846097,-1.4365290242658602,1.2355607465501737,-0.4350275090580063,-0.47160696934737995,0.39665616270658344,-0.7226411061843904,0,1,0,1,1
0,2,0.8574837502889666,1.101054016234142,0.5164776614605345,1.0766861023205132,0.040600106250631825,0.9002540782000674,0.7050297670850701,1.6297453772025323,0.2074536571635842,-0.018610184768404186,-0.16530177788313033,0.8105773844509593,0.08866267050694714,0.39665616270658344,-0.016333366480648908,0,2,0,1,0
1,3,1.0376147810898133,0.39622125004565795,0.565598177078066,1.0766861023205132,-0.11236732703275319,0.3829651550711694,0.7050297670850701,0.7549491468200673,0.9910368759117781,1.3993086547290519,-0.16530177788313033,0.1877749376964765,2.8900108697785827,1.179487249677528,0.3368205033712218,0,2,1,1,1
1,2,-0.11322236013782087,0.07317289887593652,1.0764515395003935,-0.5621055298263866,-0.36731304917172836,0.5252196089316157,-0.7483901272665601,1.6297453772025323,-0.5761295615846097,-1.4365290242658602,-0.16530177788313033,-1.057829955812489,0.08866267050694714,-1.2559872431209658,-0.7226411061843904,0,2,1,1,1
0,4,-1.9645690655909707,-1.3071246015765103,-1.6251768194638372,-0.5621055298263866,-1.540063371011014,-0.3153748911528436,0.7050297670850701,-1.8694395443273277,0.9910368759117781,-1.4365290242658602,-1.5661643023164344,1.4333798312054422,0.08866267050694714,0.4836373945922436,0.3368205033712218,0,0,2,1,1
0,3,-0.23330971400505146,0.30811715427209835,-0.6820629196072335,2.7154777344674126,0.4485132616729925,0.9907796397476231,-0.7483901272665601,0.7549491468200673,0.2074536571635842,1.3993086547290519,-0.16530177788313033,0.1877749376964765,1.2092019502156013,1.6143934091058303,0.6899743732230925,0,1,2,1,1
0,3,-0.3033606704276034,-0.6708172432119069,0.14316174276729565,1.0766861023205132,0.09158925067842713,-0.5222904604044021,0.22055646896786008,0.7549491468200673,0.2074536571635842,0.6903492349803239,1.2355607465501737,-0.4350275090580063,0.08866267050694714,1.5274121772201685,-0.016333366480648908,0,2,1,0,2
1,1,0.7173818374438627,0.9150564807121818,0.9094417864007863,-0.5621055298263866,0.19356753953401729,0.8873218551218439,-0.26391682914935,0.7549491468200673,0.9910368759117781,1.3993086547290519,1.2355607465501737,0.1877749376964765,1.2092019502156013,-0.9950435474639845,-0.3694872363325196,0,2,1,1,2
0,2,0.016872273218347215,0.04380486695141664,-0.5347013727546391,-0.5621055298263866,1.3153287169455077,1.1459663166862928,1.1895030652022802,-0.9946433139448627,0.9910368759117781,-0.7275696045171323,-0.16530177788313033,0.8105773844509593,-1.031876609201707,-1.777874634434928,0.6899743732230925,0,2,0,1,2
0,3,1.1476948554681083,0.8171630409637813,0.9782105082653306,-0.5621055298263866,0.39752411724519715,1.107169647451626,1.1895030652022802,1.6297453772025323,0.9910368759117781,-0.018610184768404186,1.2355607465501737,1.4333798312054422,2.3297412299242555,0.8315623221348858,1.043128243074963,1,1,1,1,2
1,1,-0.1232296396267566,-0.20092873241958467,-0.446284444643082,-0.5621055298263866,-0.4692913380273183,-0.23778155268350967,0.22055646896786008,-0.1198470835623977,0.9910368759117781,1.3993086547290519,-0.16530177788313033,1.4333798312054422,1.7694715900699283,0.9185435540205459,0.3368205033712218,0,2,1,0,1
1,0,-0.1232296396267566,-0.07366726074666427,0.035096608408726984,1.0766861023205132,-1.9479765264333742,-0.9619860450639661,0.7050297670850701,1.6297453772025323,0.9910368759117781,1.3993086547290519,1.2355607465501737,0.8105773844509593,0.6489323103612742,-1.2559872431209658,1.396282112926834,0,2,1,1,2
1,4,0.31709065788642454,-0.06387791677182338,-0.43646034151957624,-0.5621055298263866,-0.06137818260495811,-0.7680026988906294,0.22055646896786008,-0.1198470835623977,0.2074536571635842,-0.7275696045171323,-0.16530177788313033,0.1877749376964765,-0.47160696934737995,-0.4731561561500212,0.3368205033712218,0,0,0,1,2
1,3,1.7181097863374575,2.3247220130891484,1.2631094988470137,-0.5621055298263866,1.264339572517713,0.6416096166356184,-0.26391682914935,0.7549491468200673,-0.5761295615846097,-1.4365290242658602,1.2355607465501737,-0.4350275090580063,-1.031876609201707,-1.3429684750066258,1.043128243074963,0,2,0,1,0
1,3,0.6473308810213109,0.2102237145236978,-0.04349621657932448,-0.5621055298263866,0.6014806949563775,0.5898807243227279,1.1895030652022802,-0.1198470835623977,0.9910368759117781,1.3993086547290519,-0.16530177788313033,0.8105773844509593,3.4502805096329094,0.22269369893526236,-1.075794976036261,0,0,2,1,0
0,1,0.9175274272225811,0.3276958422217787,0.40841252710196585,-0.5621055298263866,2.743024760923769,1.4563396705636324,1.1895030652022802,-0.1198470835623977,0.9910368759117781,1.3993086547290519,1.2355607465501737,1.4333798312054422,-1.592146249056034,1.7883558728771505,0.6899743732230925,0,2,1,1,1
0,1,-0.20328787553824426,-1.0232336263061497,-0.18103366030841175,-0.5621055298263866,0.8564264170953526,0.7062707320267306,-1.7173367235009802,0.7549491468200673,-1.3597127803328035,1.3993086547290519,-0.16530177788313033,-0.4350275090580063,-1.031876609201707,0.3096749308209225,-1.4289488458881316,0,2,1,0,1
0,4,-1.3841468552326857,-0.7197639630861071,-1.5564080975992929,2.7154777344674126,-0.7242370601662935,0.07259180119382988,-0.7483901272665601,-0.9946433139448627,-1.3597127803328035,-1.4365290242658602,-1.5661643023164344,-2.3034348493214547,1.7694715900699283,0.9185435540205459,-0.3694872363325196,0,2,0,1,1
0,1,-0.2533242729829247,-0.2988221721679852,-0.2792746915434747,1.0766861023205132,-0.6222587713107035,-0.6645449142648502,-0.26391682914935,-0.1198470835623977,0.2074536571635842,0.6903492349803239,1.2355607465501737,0.1877749376964765,0.08866267050694714,-0.38617492426436106,-0.016333366480648908,0,0,1,1,2
1,0,0.6173090425545037,0.7192696012153807,-0.5052290633841192,1.0766861023205132,1.7742310167956632,0.27950737044538837,0.7050297670850701,0.7549491468200673,-0.5761295615846097,0.6903492349803239,1.2355607465501737,-0.4350275090580063,-0.47160696934737995,0.7445810902492248,-0.7226411061843904,0,1,0,0,1
1,1,1.0976584580234297,0.014436835026896761,0.1235135365202828,-0.5621055298263866,0.39752411724519715,-0.5998837988737379,1.1895030652022802,-0.1198470835623977,0.9910368759117781,0.6903492349803239,1.2355607465501737,1.4333798312054422,2.3297412299242555,-1.516930938777947,1.396282112926834,0,1,1,0,1
0,1,0.7373963964217343,0.9835818885360611,0.6441910020661161,-0.5621055298263866,-0.2143456158883431,-1.2335627297066378,1.1895030652022802,1.6297453772025323,0.9910368759117781,-0.018610184768404186,1.2355607465501737,0.8105773844509593,-0.47160696934737995,-0.03824999672171889,-0.3694872363325196,0,1,0,1,1
0,0,1.2577749298464032,2.451983484762069,0.07439302090275132,-0.5621055298263866,-2.0499548152889644,-2.048292783634652,0.7050297670850701,1.6297453772025323,0.9910368759117781,1.3993086547290519,1.2355607465501737,0.8105773844509593,-1.592146249056034,0.3096749308209225,1.043128243074963,0,1,0,1,1
1,4,-0.29335339093866764,-0.49460905166478625,-0.02384801033231162,1.0766861023205132,0.3465349728174023,0.39589737814939113,-0.7483901272665601,-1.8694395443273277,-0.5761295615846097,0.6903492349803239,-0.16530177788313033,0.1877749376964765,0.08866267050694714,0.3096749308209225,1.396282112926834,0,2,1,1,0
1,3,1.0576293400676848,1.326208927655463,1.046979230129875,-0.5621055298263866,-0.11236732703275319,-0.0437982065101729,0.7050297670850701,0.7549491468200673,0.9910368759117781,-0.7275696045171323,1.2355607465501737,1.4333798312054422,-1.031876609201707,-1.603912170663608,0.6899743732230925,0,1,1,1,1
0,1,-0.4534698627616429,-0.35755823601702497,0.3199955989904087,-0.5621055298263866,-0.36731304917172836,0.12432069350672041,-0.26391682914935,1.6297453772025323,0.2074536571635842,-0.7275696045171323,-0.16530177788313033,0.8105773844509593,0.08866267050694714,0.4836373945922436,-1.7821027157400025,0,2,1,1,0
0,2,0.6473308810213109,1.189158112007703,0.7326079301776733,-0.5621055298263866,-1.1321502155886538,-1.2982238450977501,-1.23286342538377,0.7549491468200673,-0.5761295615846097,-0.7275696045171323,-0.16530177788313033,-1.057829955812489,-1.031876609201707,-0.03824999672171889,-0.7226411061843904,0,0,0,1,1
1,1,1.3578477247357639,1.1500007361083422,0.6441910020661161,-0.5621055298263866,-0.11236732703275319,0.40882960122761286,-0.26391682914935,1.6297453772025323,0.2074536571635842,0.6903492349803239,1.2355607465501737,-1.057829955812489,0.08866267050694714,-0.38617492426436106,-0.3694872363325196,0,1,1,1,0
1,1,0.74740367591067,1.0129499204605823,0.8112007551657233,-0.5621055298263866,0.6014806949563775,-0.09552709882306161,1.1895030652022802,0.7549491468200673,0.9910368759117781,-0.018610184768404186,1.2355607465501737,0.1877749376964765,1.2092019502156013,0.6575998583635647,-0.016333366480648908,1,1,2,0,1
0,2,1.5880151529812894,2.49114086066143,1.8918520987514156,-0.5621055298263866,1.0093938503787376,0.37003293199294585,1.1895030652022802,0.7549491468200673,0.9910368759117781,1.3993086547290519,1.2355607465501737,0.8105773844509593,0.6489323103612742,0.5706186264779037,-0.7226411061843904,0,2,1,1,2
1,4,1.1777166939349173,0.3472745301714577,0.5852463833250788,-0.5621055298263866,-1.0811610711608588,-1.3499527374106397,-1.7173367235009802,0.7549491468200673,-1.3597127803328035,0.6903492349803239,1.2355607465501737,-1.6806324025669719,0.08866267050694714,1.0925060177918662,-1.4289488458881316,0,2,1,1,0
1,3,-0.7536882474297212,-0.8959721546332278,0.4673571458430031,-0.5621055298263866,-0.7752262045940885,0.5252196089316157,0.7050297670850701,-0.9946433139448627,0.9910368759117781,-0.7275696045171323,-0.16530177788313033,0.1877749376964765,-1.031876609201707,-0.7340998518070032,1.396282112926834,0,1,1,1,2
1,4,-0.39342618582802763,0.3374851861966182,-0.9571378070654095,-0.5621055298263866,-0.010389038177163029,-0.3412393373092889,-1.7173367235009802,-0.1198470835623977,-1.3597127803328035,-0.7275696045171323,-1.5661643023164344,-1.057829955812489,-0.47160696934737995,0.8315623221348858,-0.7226411061843904,1,0,1,1,2
1,2,-1.0939357500535432,-1.1211270660545494,-1.0357306320534596,-0.5621055298263866,-0.5202804824551134,0.44762627046228165,-0.7483901272665601,-0.9946433139448627,-0.5761295615846097,0.6903492349803239,-1.5661643023164344,-0.4350275090580063,1.7694715900699283,0.39665616270658344,0.6899743732230925,1,0,1,0,1
1,1,0.2370324219749369,-0.5141877396144666,-0.701711125854245,-0.5621055298263866,1.1113721392343279,0.6933385089485071,-0.7483901272665601,-0.1198470835623977,-0.5761295615846097,1.3993086547290519,1.2355607465501737,-1.057829955812489,-1.592146249056034,0.3096749308209225,1.396282112926834,0,0,1,1,2
0,1,0.06690867066302589,-0.3477688920421855,-0.3283952071610062,-0.5621055298263866,0.49950240610078733,0.11138847042849687,1.1895030652022802,0.7549491468200673,0.9910368759117781,-0.018610184768404186,-0.16530177788313033,0.8105773844509593,2.3297412299242555,-0.03824999672171889,-1.7821027157400025,0,0,1,1,2
